##absorption coefficient values have been multiplied by 1E7 ( usual 1E5 * 100) to convert from per cm to per metre
12.5926	2144300
12.6126	2119440
12.6326	2096290
12.6527	2071770
12.6727	2049050
12.6927	2026230
12.7127	2.00475e+06
12.7327	1982730
12.7528	1960450
12.7728	1.93979e+06
12.7928	1919170
12.8128	1898370
12.8328	1878090
12.8529	1858330
12.8729	1839240
12.8929	1.81934e+06
12.9129	1800940
12.9329	1782140
12.9530	1764030
12.9730	1745900
12.9930	1728410
13.0130	1711200
13.0330	1693820
13.0531	1676660
13.0731	1.66006e+06
13.0931	1643600
13.1131	1627080
13.1331	1611270
13.1532	1596430
13.1732	1.58069e+06
13.1932	1565560
13.2132	1550490
13.2332	1535960
13.2533	1521060
13.2733	1506650
13.2933	1492790
13.3133	1478570
13.3333	1465270
13.3534	1451210
13.3734	1438610
13.3934	1425060
13.4134	1412590
13.4334	1399640
13.4535	1.38723e+06
13.4735	1374990
13.4935	1362200
13.5135	1349960
13.5335	1338280
13.5536	1326120
13.5736	1315450
13.5936	1303380
13.6136	1292360
13.6336	1281410
13.6537	1269960
13.6737	1259050
13.6937	1248600
13.7137	1238220
13.7337	1227520
13.7538	1217210
13.7738	1207060
13.7938	1197250
13.8138	1187520
13.8338	1177370
13.8539	1167820
13.8739	1158190
13.8939	1149090
13.9139	1140000
13.9339	1130130
13.9540	1121520
13.9740	1112560
13.9940	1103630
14.0140	1094810
14.0340	1086280
14.0541	1077960
14.0741	1069490
14.0941	1061230
14.1141	1052900
14.1341	1.0447e+06
14.1542	1036820
14.1742	1028690
14.1942	1020390
14.2142	1013210
14.2342	1005880
14.2543	997797
14.2743	990555
14.2943	982955
14.3143	976217
14.3343	968195
14.3544	961561
14.3744	954044
14.3944	947417
14.4144	940319
14.4344	933273
14.4545	926714
14.4745	920109
14.4945	913674
14.5145	906753
14.5345	900666
14.5546	893756
14.5746	887242
14.5946	881362
14.6146	874872
14.6346	868907
14.6547	863018
14.6747	857088
14.6947	851118
14.7147	845222
14.7347	839405
14.7548	833907
14.7748	828009
14.7948	822193
14.8148	816823
14.8348	810926
14.8549	805730
14.8749	800250
14.8949	794985
14.9149	789557
14.9349	784347
14.9550	778974
14.9750	774080
14.9950	768895
15.0150	764068
15.0350	759211
15.0551	753658
15.0751	749133
15.0951	744446
15.1151	739324
15.1351	734438
15.1552	729795
15.1752	725397
15.1952	720695
15.2152	716380
15.2352	711758
15.2553	707390
15.2753	702709
15.2953	698426
15.3153	693830
15.3353	689493
15.3554	685420
15.3754	681176
15.3954	676461
15.4154	672756
15.4354	668581
15.4555	664680
15.4755	660606
15.4955	655897
15.5155	652227
15.5355	648537
15.5556	644360
15.5756	640156
15.5956	636867
15.6156	632771
15.6356	629127
15.6557	625460
15.6757	621289
15.6957	618385
15.7157	614329
15.7357	611229
15.7558	607125
15.7758	603821
15.7958	599833
15.8158	596992
15.8358	592959
15.8559	589745
15.8759	586515
15.8959	582923
15.9159	579828
15.9359	576194
15.9560	572888
15.9760	569913
15.9960	566921
16.0160	563205
16.0360	560357
16.0561	557135
16.0761	554437
16.0961	550454
16.1161	547722
16.1361	544609
16.1562	541849
16.1762	538702
16.1962	535537
16.2162	532917
16.2362	529906
16.2563	526878
16.2763	524023
16.2963	520961
16.3163	518459
16.3363	515559
16.3564	512640
16.3764	509902
16.3964	507346
16.4164	504579
16.4364	501996
16.4565	499199
16.4765	496789
16.4965	494166
16.5165	491325
16.5365	488672
16.5566	486004
16.5766	483115
16.5966	480833
16.6166	478748
16.6366	476026
16.6567	473497
16.6767	470744
16.6967	468615
16.7167	466262
16.7367	463896
16.7568	461302
16.7768	458912
16.7968	456947
16.8168	454313
16.8368	451885
16.8569	449666
16.8769	447661
16.8969	445197
16.9169	442944
16.9369	440682
16.9570	438634
16.9770	436119
16.9970	434050
17.0170	432203
17.0370	429651
17.0571	428019
17.0771	425441
17.0971	423321
17.1171	421426
17.1371	419047
17.1572	417134
17.1772	414729
17.1972	413280
17.2172	410853
17.2372	409146
17.2573	407186
17.2773	405216
17.2973	403238
17.3173	401497
17.3373	399249
17.3574	397240
17.3774	395475
17.3974	393447
17.4174	391664
17.4374	390128
17.4575	387814
17.4775	386264
17.4975	384188
17.5175	382623
17.5375	380788
17.5576	378946
17.5776	377094
17.5976	375766
17.6176	373631
17.6376	372022
17.6577	370405
17.6777	369053
17.6977	366334
17.7177	365239
17.7377	363593
17.7578	361387
17.7778	359722
17.7978	358608
17.8178	356932
17.8378	355246
17.8579	353553
17.8779	351852
17.8979	350142
17.9179	348998
17.9379	346987
17.9580	345543
17.9780	344094
17.9980	342344
18.0180	340881
18.0380	339705
18.0581	337639
18.0781	336154
18.0981	334664
18.1181	333166
18.1381	331964
18.1582	330454
18.1782	329242
18.1982	327414
18.2182	326190
18.2382	324346
18.2583	323419
18.2783	321558
18.2983	320312
18.3183	319061
18.3383	317805
18.3584	316228
18.3784	314643
18.3984	313369
18.4184	312090
18.4384	310806
18.4585	309192
18.4785	308221
18.4985	306920
18.5185	305614
18.5385	304302
18.5586	302985
18.5786	301994
18.5986	300334
18.6186	298999
18.6386	297993
18.6587	296648
18.6787	295634
18.6987	294279
18.7187	292916
18.7387	291891
18.7588	290516
18.7788	289136
18.7988	287750
18.8188	286357
18.8388	285306
18.8589	284254
18.8789	283196
18.8989	282134
18.9189	280713
18.9389	279642
18.9590	278568
18.9790	277128
18.9990	276043
19.0190	274954
19.0390	274226
19.0591	273130
19.0791	272030
19.0991	270555
19.1191	269444
19.1391	268329
19.1592	267207
19.1792	266083
19.1992	264953
19.2192	264575
19.2392	263059
19.2593	261917
19.2793	260768
19.2993	259616
19.3193	259230
19.3393	258070
19.3594	256905
19.3794	255734
19.3994	254952
19.4194	253772
19.4394	252587
19.4595	251396
19.4795	250599
19.4995	249800
19.5195	248998
19.5395	247790
19.5596	246577
19.5796	246171
19.5996	244949
