0.0000	3.8303
0.0200	3.83033
0.0400	3.8305
0.0601	3.83073
0.0801	3.8311
0.1001	3.83157
0.1201	3.83213
0.1401	3.83277
0.1602	3.83353
0.1802	3.83443
0.2002	3.8354
0.2202	3.83647
0.2402	3.83763
0.2603	3.8389
0.2803	3.8403
0.3003	3.84177
0.3203	3.84333
0.3403	3.845
0.3604	3.8468
0.3804	3.84867
0.4004	3.8507
0.4204	3.85277
0.4404	3.855
0.4605	3.85727
0.4805	3.85967
0.5005	3.86217
0.5205	3.8648
0.5405	3.86747
0.5606	3.8703
0.5806	3.8732
0.6006	3.8762
0.6206	3.87933
0.6406	3.88253
0.6607	3.88587
0.6807	3.8893
0.7007	3.89283
0.7207	3.89647
0.7407	3.9002
0.7608	3.90403
0.7808	3.90797
0.8008	3.91203
0.8208	3.91613
0.8408	3.9204
0.8609	3.9247
0.8809	3.92917
0.9009	3.9337
0.9209	3.93833
0.9409	3.9431
0.9610	3.9479
0.9810	3.9528
1.0010	3.95787
1.0210	3.96297
1.0410	3.9682
1.0611	3.9735
1.0811	3.9789
1.1011	3.9844
1.1211	3.98997
1.1411	3.99563
1.1612	4.0014
1.1812	4.00723
1.2012	4.01317
1.2212	4.01917
1.2412	4.02523
1.2613	4.03143
1.2813	4.03763
1.3013	4.04397
1.3213	4.05037
1.3413	4.05677
1.3614	4.06333
1.3814	4.06983
1.4014	4.07647
1.4214	4.08313
1.4414	4.08987
1.4615	4.09663
1.4815	4.10343
1.5015	4.11027
1.5215	4.1171
1.5415	4.124
1.5616	4.13087
1.5816	4.13783
1.6016	4.14473
1.6216	4.1516
1.6416	4.1585
1.6617	4.16537
1.6817	4.1722
1.7017	4.179
1.7217	4.18573
1.7417	4.1924
1.7618	4.199
1.7818	4.20557
1.8018	4.21193
1.8218	4.21827
1.8418	4.22443
1.8619	4.23047
1.8819	4.2364
1.9019	4.2421
1.9219	4.2476
1.9419	4.25293
1.9620	4.258
1.9820	4.26287
2.0020	4.26747
2.0220	4.27177
2.0420	4.27577
2.0621	4.27943
2.0821	4.28273
2.1021	4.2857
2.1221	4.2882
2.1421	4.29033
2.1622	4.29197
2.1822	4.2931
2.2022	4.29377
2.2222	4.29387
2.2422	4.29343
2.2623	4.29237
2.2823	4.29067
2.3023	4.2883
2.3223	4.2853
2.3423	4.28157
2.3624	4.27707
2.3824	4.27177
2.4024	4.2657
2.4224	4.25877
2.4424	4.25097
2.4625	4.2423
2.4825	4.23267
2.5025	4.22213
2.5225	4.21063
2.5425	4.19807
2.5626	4.18453
2.5826	4.16997
2.6026	4.1543
2.6226	4.13763
2.6426	4.1198
2.6627	4.1009
2.6827	4.08083
2.7027	4.0597
2.7227	4.03743
2.7427	4.01403
2.7628	3.98947
2.7828	3.9638
2.8028	3.93697
2.8228	3.90903
2.8428	3.87993
2.8629	3.84977
2.8829	3.81847
2.9029	3.7861
2.9229	3.75263
2.9429	3.71813
2.9630	3.68257
2.9830	3.646
3.0030	3.6085
3.0230	3.56993
3.0430	3.5305
3.0631	3.49017
3.0831	3.44897
3.1031	3.40693
3.1231	3.36413
3.1431	3.32053
3.1632	3.2762
3.1832	3.23127
3.2032	3.1857
3.2232	3.13953
3.2432	3.09287
3.2633	3.0457
3.2833	2.99813
3.3033	2.95017
3.3233	2.90187
3.3433	2.85337
3.3634	2.8046
3.3834	2.7557
3.4034	2.70667
3.4234	2.6576
3.4434	2.60853
3.4635	2.5595
3.4835	2.5106
3.5035	2.4618
3.5235	2.4132
3.5435	2.36487
3.5636	2.3168
3.5836	2.269
3.6036	2.22157
3.6236	2.1745
3.6436	2.12793
3.6637	2.08173
3.6837	2.036
